timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 06:56:48.967, 31.05 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:49.970, 30.80 W, 11 %, 2 %, 686 MiB
2025/05/29 06:56:50.973, 31.29 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:51.979, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:52.982, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:53.985, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:54.988, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:55.991, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:56.996, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:57.999, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:59.002, 30.56 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:00.005, 35.69 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:01.008, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:02.013, 34.47 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:03.016, 31.78 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:04.019, 47.15 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:05.022, 36.91 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:06.026, 51.79 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:07.029, 31.54 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:08.032, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:09.035, 30.80 W, 11 %, 2 %, 686 MiB
2025/05/29 06:57:10.041, 36.67 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:11.045, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:12.048, 31.54 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:13.051, 40.31 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:14.054, 31.29 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:15.059, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:16.062, 30.80 W, 6 %, 1 %, 686 MiB
2025/05/29 06:57:17.066, 31.29 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:18.069, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:19.072, 38.87 W, 3 %, 1 %, 686 MiB
2025/05/29 06:57:20.077, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:21.080, 31.05 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:22.083, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:23.087, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:24.090, 31.05 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:25.096, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:26.099, 31.05 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:27.102, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:28.105, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:29.108, 30.56 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:30.112, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:31.115, 46.17 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:32.118, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:33.121, 46.17 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:34.125, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:35.128, 47.64 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:36.131, 44.22 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:37.134, 31.54 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:38.140, 35.93 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:39.143, 31.54 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:40.147, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:41.150, 40.58 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:42.153, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:43.157, 31.29 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:44.160, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:57:45.164, 36.91 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:46.167, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:47.170, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:48.173, 40.09 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:49.176, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:57:50.180, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:57:51.184, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:52.187, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:53.190, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:54.193, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:55.196, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:56.201, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:57.204, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:58.207, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:57:59.210, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:00.213, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:01.218, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:02.221, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:03.225, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:04.228, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:05.231, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:06.235, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:07.238, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:08.241, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:09.245, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:10.248, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:11.251, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:12.254, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:13.258, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:14.262, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:15.265, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:16.268, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:17.271, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:18.274, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:19.279, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:20.282, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:21.285, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:22.288, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:23.291, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:24.296, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:25.300, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:26.303, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:27.306, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:28.309, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:29.313, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:30.316, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:31.320, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:32.323, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:33.326, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:34.330, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:35.333, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:36.336, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:37.340, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:38.343, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:39.346, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:40.349, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:41.352, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:42.357, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:43.360, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:44.363, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:45.367, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:46.370, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:47.374, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:48.377, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:49.381, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:50.384, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:51.387, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:58:52.391, 30.80 W, 0 %, 0 %, 686 MiB
