timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/10 06:09:46.072, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:46.175, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:46.278, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:46.382, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:46.485, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:46.588, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:46.692, 31.04 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:46.795, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:46.898, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.002, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.105, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.208, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:47.311, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:47.414, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:47.517, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:47.622, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.725, 31.04 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.828, 34.96 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:47.931, 32.76 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:48.034, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:48.137, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:48.241, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:48.344, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:48.447, 32.51 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:48.550, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:48.653, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:48.756, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:48.861, 31.04 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:48.964, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:49.067, 31.05 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:49.170, 34.96 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:49.273, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:49.376, 35.69 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:49.480, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:49.583, 35.93 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:49.686, 31.53 W, 1 %, 0 %, 786 MiB
