timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 18:03:59.602, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:00.605, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:01.610, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:02.613, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:03.616, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:04.619, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:05.622, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:06.625, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:07.628, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:08.631, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:09.636, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:10.639, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:11.642, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:12.645, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:13.648, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:14.653, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:15.656, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:16.659, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:17.662, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:18.665, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:19.671, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:20.674, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:21.677, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:22.680, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:23.683, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:24.688, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:25.691, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:26.694, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:27.697, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:28.700, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:29.703, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:30.706, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:31.709, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:32.713, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:33.716, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:34.719, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:35.722, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:36.726, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:37.730, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:38.733, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:39.736, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:40.739, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:41.742, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:42.745, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:43.748, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:44.751, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:45.754, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:46.757, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:47.760, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:48.764, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:49.767, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:50.770, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:51.773, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:52.776, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:53.779, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:54.783, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:55.786, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:56.790, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:57.794, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:58.797, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:04:59.799, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:00.802, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:01.807, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:02.810, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:03.813, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:04.816, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:05.819, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:06.825, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:07.828, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:08.831, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:09.834, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:10.837, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:11.842, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:12.845, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:13.848, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:14.851, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:15.854, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:16.857, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:17.860, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:18.863, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:19.867, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:20.870, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:21.873, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:22.876, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:23.879, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:24.885, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:25.888, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:26.891, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:27.894, 34.71 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:28.897, 31.05 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:29.902, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:30.905, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:05:31.909, 31.29 W, 2 %, 0 %, 780 MiB
2025/05/29 18:05:32.912, 31.05 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:33.915, 31.53 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:34.922, 31.05 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:35.925, 32.76 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:36.929, 31.05 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:37.932, 33.00 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:38.935, 31.29 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:39.938, 31.54 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:40.941, 31.54 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:41.947, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:42.950, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:43.953, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:05:44.956, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:45.959, 31.29 W, 2 %, 0 %, 780 MiB
2025/05/29 18:05:46.965, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:47.968, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:48.971, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:49.974, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:50.977, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:05:51.983, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:05:52.986, 32.52 W, 0 %, 0 %, 780 MiB
2025/05/29 18:05:53.989, 31.05 W, 2 %, 0 %, 780 MiB
2025/05/29 18:05:54.992, 35.44 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:55.996, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:05:57.001, 33.98 W, 1 %, 0 %, 780 MiB
2025/05/29 18:05:58.005, 31.05 W, 6 %, 0 %, 780 MiB
2025/05/29 18:05:59.008, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:00.011, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:06:01.014, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:02.017, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:03.020, 31.05 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:04.024, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:05.027, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:06:06.031, 33.49 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:07.034, 31.54 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:08.037, 33.73 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:09.040, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:10.046, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:06:11.049, 31.05 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:12.052, 35.69 W, 2 %, 0 %, 780 MiB
2025/05/29 18:06:13.055, 31.05 W, 2 %, 0 %, 780 MiB
2025/05/29 18:06:14.059, 30.80 W, 1 %, 0 %, 780 MiB
2025/05/29 18:06:15.064, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:06:16.067, 31.05 W, 4 %, 0 %, 780 MiB
2025/05/29 18:06:17.070, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:06:18.073, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:19.076, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:20.079, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:21.082, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:22.085, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:23.090, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:24.093, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:25.096, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:26.099, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:27.102, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:28.106, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:29.109, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:30.113, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:31.116, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:32.119, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:33.124, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:34.128, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:35.130, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:36.134, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:37.136, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:38.141, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:39.144, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:40.147, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:41.150, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:42.153, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:43.156, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:44.159, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:45.163, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:46.168, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:47.171, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:48.174, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:49.177, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:50.180, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:51.184, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:52.187, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:53.190, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:54.193, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:55.196, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:56.203, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:57.206, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:58.209, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:06:59.212, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:00.215, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:01.219, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:02.223, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:03.225, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:04.228, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:05.231, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:06.235, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:07.237, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:08.240, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:09.246, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:10.249, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:11.252, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:12.255, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:13.258, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:14.263, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:15.266, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:16.269, 30.82 W, 0 %, 0 %, 780 MiB
2025/05/29 18:07:17.272, 30.80 W, 0 %, 0 %, 780 MiB
