timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/09 13:13:34.432, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:34.535, 41.53 W, 58 %, 0 %, 786 MiB
2025/06/09 13:13:34.638, 44.70 W, 58 %, 0 %, 786 MiB
2025/06/09 13:13:34.741, 36.42 W, 75 %, 3 %, 786 MiB
2025/06/09 13:13:34.844, 36.42 W, 75 %, 3 %, 786 MiB
2025/06/09 13:13:34.947, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.052, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.155, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.258, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.361, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.464, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.567, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.673, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.776, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.879, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:35.982, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:36.086, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:36.189, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:36.294, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:36.397, 41.04 W, 50 %, 0 %, 786 MiB
2025/06/09 13:13:36.500, 82.89 W, 50 %, 0 %, 1692 MiB
2025/06/09 13:13:36.603, 36.42 W, 94 %, 6 %, 784 MiB
2025/06/09 13:13:36.706, 36.18 W, 3 %, 0 %, 784 MiB
2025/06/09 13:13:36.809, 36.18 W, 3 %, 0 %, 784 MiB
2025/06/09 13:13:36.915, 36.18 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:37.018, 36.18 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:37.121, 37.40 W, 0 %, 0 %, 784 MiB
