timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:52:49.050, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:50.053, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:51.057, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:52.060, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:53.063, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:54.066, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:55.069, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:56.072, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:57.078, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:58.081, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:59.084, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:00.087, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:01.090, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:02.095, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:03.098, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:04.101, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:05.106, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:06.109, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:07.112, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:08.115, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:09.120, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:10.123, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:11.126, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:12.129, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:13.132, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:14.139, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:15.142, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:16.146, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:17.149, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:18.152, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:19.155, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:20.158, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:21.161, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:22.165, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:23.168, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:24.173, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:25.176, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:26.179, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:27.182, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:28.185, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:29.188, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:30.191, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:31.197, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:32.200, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:33.203, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:34.206, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:35.210, 30.56 W, 0 %, 0 %, 674 MiB
2025/05/29 08:53:36.214, 30.56 W, 8 %, 0 %, 332 MiB
2025/05/29 08:53:37.217, 30.80 W, 2 %, 0 %, 266 MiB
2025/05/29 08:53:38.221, 30.80 W, 6 %, 0 %, 0 MiB
