timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 16:20:09.017, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:10.020, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:11.023, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:12.026, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:13.029, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:14.034, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:15.037, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:16.041, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:17.044, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:18.047, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:19.051, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:20.054, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:21.057, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:22.060, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:23.063, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:24.068, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:25.071, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:26.074, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:27.078, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:28.081, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:29.084, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:30.087, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:31.090, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:32.096, 31.04 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:33.099, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:34.102, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:35.105, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:36.108, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:37.113, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:38.116, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:39.119, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:40.122, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:41.125, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:42.129, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:43.132, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:44.135, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:45.138, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:46.141, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:47.145, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:48.151, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:49.154, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:50.157, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:51.160, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:52.164, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:53.167, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:54.173, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:55.176, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:56.179, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:57.183, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:58.187, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:59.190, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:00.193, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:01.196, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:02.200, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:03.203, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:04.207, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:05.210, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:06.213, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:07.217, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:08.220, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:09.226, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:10.229, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:11.233, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:12.237, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:13.240, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:14.243, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:15.246, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:16.252, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:17.256, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:18.259, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:19.262, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:20.265, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:21.269, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:22.273, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:23.276, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:24.279, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:25.282, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:26.286, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:27.289, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:28.292, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:29.295, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:30.299, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:31.302, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:32.309, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:33.313, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:34.316, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:35.319, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:36.322, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:37.326, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:38.331, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:39.334, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:40.337, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:41.340, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:42.344, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:43.347, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:21:44.351, 30.80 W, 0 %, 0 %, 784 MiB
