timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:00:29.853, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:30.854, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:31.857, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:32.863, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:33.866, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:34.866, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:35.870, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:36.870, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:37.874, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:38.880, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:39.883, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:40.883, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:41.887, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:42.887, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:43.890, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:44.891, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:45.894, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:46.895, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:47.898, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:48.904, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:49.907, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:50.907, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:51.911, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:52.911, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:53.914, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:54.920, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:55.923, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:56.924, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:57.927, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:58.928, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:59.931, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:01:00.936, 30.56 W, 0 %, 0 %, 692 MiB
