timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/08 17:15:28.734, 30.80 W, 6 %, 1 %, 684 MiB
2025/06/08 17:15:28.837, 36.18 W, 2 %, 0 %, 684 MiB
2025/06/08 17:15:28.941, 30.80 W, 2 %, 0 %, 684 MiB
2025/06/08 17:15:29.044, 35.93 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:29.148, 45.68 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:29.251, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:29.354, 36.42 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:29.457, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:29.560, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:29.664, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:29.769, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:29.872, 51.06 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:29.975, 30.80 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:30.078, 30.80 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:30.181, 46.17 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:30.284, 37.89 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:30.390, 31.05 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:30.493, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:30.596, 43.49 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:30.700, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:30.803, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:30.906, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:31.010, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:31.113, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:31.216, 31.05 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:31.319, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:31.422, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:31.525, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:31.629, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:31.732, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:31.835, 33.49 W, 8 %, 1 %, 684 MiB
